Seed,Score,Potential_Score,Commands_Sent,Failures,Tasks_Completed,Remaining_Sites,Remaining_Resources,Actor_Idle_Time,Ticks,Time_to_Run
1648225377,0,342.0696065809597,253,0,0,1,7,40:11796;41:8348;42:557;,14400,13.079464043024927
1648225311,0,416.61638928732725,260,0,0,1,5,41:9217;42:555;43:8691;,14400,81.4872448160313
1648225391,294.03454834847327,352.5174210423827,805,0,5,1,4,43:2093;44:1677;45:3032;,14400,16.081585861276835
1648225393,332.13665154870466,377.13665154870466,758,0,5,0,11,41:4851;42:1207;43:3909;,14400,16.117967469152063
1648225363,141.6227766016838,324.1577413711557,498,0,3,1,6,45:7393;46:6459;47:103;,14400,51.3099285592325
1648225407,298.37255378033854,298.37255378033854,700,0,6,0,1,47:1839;48:4955;49:4380;,14151,14.096358440816402
1648225415,232.36048329153223,283.98325989321603,785,0,5,1,9,43:4567;44:2231;45:2254;,14400,19.108879521023482
1648225434,304.76585576127565,304.76585576127565,733,0,6,0,10,45:741;46:2861;47:1895;,13655,9.050328906159848
1648225443,324.8507860779622,324.8507860779622,679,0,6,0,3,41:1947;42:2062;43:2941;,11678,7.069529285188764
1648225450,295.3106891805834,340.3106891805834,802,0,5,1,6,42:1346;43:2352;44:3309;,14400,10.133309411350638
1648225460,287.1093213155587,287.1093213155587,649,0,6,0,2,43:1177;44:1940;45:3016;,11026,7.094814956653863
1648225421,38.62741699796952,342.4833023867451,323,0,1,1,9,41:9345;42:80;43:7842;,14400,63.38111090241
1648225484,110.32435545466859,307.89955485284065,500,0,3,1,5,43:7294;44:6424;45:1135;,14400,48.28957514790818
1648314838,297.2159389874721,297.2159389874721,642,0,6,0,0,47:3110;48:2908;49:1081;,12458,11.05918030301109
1648314838,297.2159389874721,297.2159389874721,642,0,6,0,0,47:3110;48:2908;49:1081;,12458,11.060170525684953
1648314839,363.92006302161104,363.92006302161104,724,0,6,0,0,39:3566;40:1718;41:4516;,13439,11.052330957725644
1648314839,363.92006302161104,363.92006302161104,724,0,6,0,0,39:3566;40:1718;41:4516;,13439,11.062724940944463
1648314838,297.2159389874721,297.2159389874721,642,0,6,0,0,47:3110;48:2908;49:1081;,12458,12.063028282020241
1648314838,297.2159389874721,297.2159389874721,642,0,6,0,0,47:3110;48:2908;49:1081;,12458,12.062259131111205
1648314839,363.92006302161104,363.92006302161104,724,0,6,0,0,39:3566;40:1718;41:4516;,13439,15.07069535786286
1648314839,363.92006302161104,363.92006302161104,724,0,6,0,0,39:3566;40:1718;41:4516;,13439,15.095285592135042
