Seed,Score,Potential_Score,Commands_Sent,Failures,Tasks_Completed,Remaining_Sites,Remaining_Resources,Actor_Idle_Time,Ticks,Time_to_Run
1648223190,638.1507131371574,1007.2997278439822,1353,0,4,1,19,66:2916;67:3218;68:3523;,18000,19.106350976973772
1648223190,638.1507131371574,1007.2997278439822,1353,0,4,1,19,66:2916;67:3218;68:3523;,18000,19.121601487044245
1648223190,638.1507131371574,1007.2997278439822,1353,0,4,1,19,66:2916;67:3218;68:3523;,18000,20.119667958002537
1648223228,729.1677384797507,1033.6104575797422,1297,0,4,1,10,70:541;71:7259;72:6689;,18000,43.26061504613608
1648223228,729.1677384797507,1033.6104575797422,1297,0,4,1,10,70:541;71:7259;72:6689;,18000,42.25979020493105
1648223228,729.1677384797507,1033.6104575797422,1297,0,4,1,10,70:541;71:7259;72:6689;,18000,43.25694845430553
1648223295,424.3123516795808,885.059195815765,891,0,3,0,23,86:3727;87:4285;88:6471;,18000,104.6441908609122
1648223295,424.3123516795808,885.059195815765,891,0,3,0,23,86:3727;87:4285;88:6471;,18000,102.62186969863251
1648223416,471.9420397215595,897.2038387488238,1126,0,3,1,14,75:1771;76:4348;77:8072;,18000,63.38195675890893
1648223416,471.9420397215595,897.2038387488238,1126,0,3,1,14,75:1771;76:4348;77:8072;,18000,63.386816853191704
1648223499,418.18914671611543,898.8798497100598,885,0,3,0,19,70:7698;71:7216;72:1748;,18000,88.54341270076111
1648223499,418.18914671611543,898.8798497100598,885,0,3,0,19,70:7698;71:7216;72:1748;,18000,89.54774799989536
1648223605,406.5659240634569,913.0200641066544,928,0,3,0,26,66:6652;67:258;68:5849;,18000,28.170041537843645
1648223605,406.5659240634569,913.0200641066544,928,0,3,0,26,66:6652;67:258;68:5849;,18000,27.165801255963743
1648223659,546.6999844140523,990.371641818392,1138,0,3,1,9,65:3705;66:4742;67:5919;,18000,21.134285477921367
1648223659,546.6999844140523,990.371641818392,1138,0,3,1,9,65:3705;66:4742;67:5919;,18000,21.135384767316282
1648223698,506.1510153071851,940.9873216878619,1167,0,3,1,10,54:272;55:7095;56:7068;,18000,15.098408268764615
1648223724,480.69070299394446,869.6901011781986,1002,0,3,1,10,65:2410;66:7730;67:6361;,18000,56.34482101909816
1648223804,461.69771231687776,867.9400285543386,1348,0,3,1,13,76:2229;77:6752;78:1798;,18000,85.52711726631969
1648223903,571.8178238910534,894.0069706071688,1159,0,4,0,25,68:4108;69:5749;70:1344;,18000,44.27000604616478
1648223973,398.76211994901246,907.0754618154955,821,0,3,0,20,58:2736;59:7526;60:6235;,18000,25.152888352051377
1648224013,554.5749058378468,923.7239205446716,1103,0,4,0,27,83:6594;84:4041;85:2288;,18000,52.3195649641566
1648224087,432.77230422433786,922.681221780139,849,0,3,0,14,76:5518;77:10248;78:1759;,18000,76.46518589789048
1648224185,673.9671761954012,1043.2632916084804,1449,0,4,1,15,60:1872;61:3783;62:6571;,18000,22.130292777903378
1648224224,369.73758107320964,982.0862667882467,1001,0,2,1,16,64:249;65:6137;66:6970;,18000,40.239531714934856
1648224279,233.18661229541993,778.4666380762685,799,0,2,1,11,71:6066;72:9451;73:1746;,18000,57.34856646694243
1648224347,313.23408959407266,995.6171938949701,5374,0,2,0,17,56:7362;57:10932;58:12175;,18000,34.08210716955364
1648224808,582.7920040344161,907.773157381306,1106,0,4,0,24,71:5432;72:2270;73:4238;,18000,81.48151580430567
1648224808,582.7920040344161,907.773157381306,1106,0,4,0,24,71:5432;72:2270;73:4238;,18000,83.49071632605046
1648224808,582.7920040344161,907.773157381306,1106,0,4,0,24,71:5432;72:2270;73:4238;,18000,84.49985156673938
