Seed,Score,Potential_Score,Commands_Sent,Failures,Tasks_Completed,Remaining_Sites,Remaining_Resources,Actor_Idle_Time,Ticks,Time_to_Run
1647049278,116.9657453878188,401.78424429305164,1343,0,2,11,157,39:512;40:605;41:599;,14400,38.497229014057666
1647225392,0,345.84998245765695,1179,0,0,12,133,40:416;41:348;42:741;,14400,35.475325647275895
1647225392,0,345.84998245765695,1179,0,0,12,133,40:416;41:348;42:741;,14400,35.519201886840165
1647225446,72.87216658103186,390.083186482541,1265,0,1,14,191,53:540;54:536;55:575;,14400,57.7633869391866
1647225446,72.87216658103186,390.083186482541,1265,0,1,14,191,53:540;54:536;55:575;,14400,57.653270091861486
1647225550,32.52025917745213,336.57665451070045,1122,0,1,10,85,38:564;39:439;40:439;,14400,24.278827262111008
1647225550,32.52025917745213,336.57665451070045,1122,0,1,10,85,38:564;39:439;40:439;,14400,24.376945277210325
1647225602,271.83407519287016,337.4032945745232,1480,0,5,12,127,46:623;47:666;48:610;,14400,38.518568529281765
1647225602,271.83407519287016,337.4032945745232,1480,0,5,12,127,46:623;47:666;48:610;,14400,38.587511097081006
1647225676,155.56921938165306,367.71606165032676,1369,0,3,12,107,40:586;41:660;42:521;,14400,26.422728395089507
1647225676,155.56921938165306,367.71606165032676,1369,0,3,12,107,40:586;41:660;42:521;,14400,26.38217058777809
1647225980,136.47203163009024,260.5241237056527,1005,0,4,3,51,39:440;40:400;41:438;,14400,21.224871514365077
1647225985,0,326.6404997211429,1311,0,0,18,179,33:523;34:681;35:535;,14400,32.4513566782698
1647226032,294.4773994556264,352.96027214953585,1145,0,5,4,100,40:453;41:516;42:479;,14400,20.252518718130887
1647226048,0,373.7136381614781,1304,0,0,18,165,50:584;51:559;52:604;,14400,44.563597184140235
1647226304,51.622776601683796,396.16981185996195,1325,0,1,12,202,43:553;44:643;45:525;,14400,43.482309114187956
1647226347,136.00313187136152,300.0137522841663,1645,0,3,19,176,48:890;49:591;50:681;,14400,53.69811893906444
1647226375,0,331.2680310630346,1322,0,0,16,253,43:553;44:537;45:622;,14400,55.67404405307025
1647226440,0,346.54558518227657,1201,0,0,13,130,41:438;42:539;43:595;,14400,25.217795336153358
1647226488,219.8807424689844,271.5035190706682,1252,0,5,12,163,45:606;46:490;47:567;,14400,38.485495259054005
1647226538,58.4828726939094,319.25186032654653,1522,0,1,23,364,47:470;48:581;49:958;,14400,138.68284990312532
1647226690,125.38320341483518,387.6600809414474,1367,0,2,13,173,51:562;52:627;53:587;,14400,37.430401833727956
1647226810,161.66329495658806,271.76894425218126,1123,0,4,7,83,46:465;47:431;48:562;,14400,23.272401391062886
1647226846,96.6227766016838,285.7153870321505,1260,0,2,12,124,43:562;44:449;45:641;,14400,27.354880016762763
1647226896,0,307.15214766701644,1245,0,0,17,210,46:648;47:495;48:504;,14400,58.726221984252334
1647226974,90.25019359965331,360.6975595788572,1181,0,2,8,104,48:531;49:471;50:523;,14400,24.239410687237978
1647227026,0,291.8225448526679,1383,0,0,17,191,46:507;47:699;48:614;,14400,42.53090367419645
1647227088,72.87216658103186,341.0794233734592,1160,0,1,8,62,42:427;43:594;44:459;,14400,21.2636658702977
1647227136,51.622776601683796,323.92042188061384,1174,0,1,12,168,38:552;39:489;40:481;,14400,38.568690097890794
1647227208,0,325.3590181470639,1287,0,0,13,97,39:541;40:511;41:614;,14400,21.215269622858614
1647227249,122.25483399593904,278.82718524895364,1363,0,3,16,77,36:686;37:474;38:679;,14400,20.25374112324789
1647227284,0,366.41920183930995,1148,0,0,19,312,45:468;46:472;47:587;,14400,98.24958529928699
1647272068,88.09475019311125,350.7862154115274,1252,0,1,9,127,47:548;48:576;49:507;,14400,22.15428054239601
1647272068,88.09475019311125,350.7862154115274,1252,0,1,9,127,47:548;48:576;49:507;,14400,23.192838321905583
1647272110,193.73306629356273,317.78515836912516,1201,0,4,7,85,46:500;47:493;48:574;,14400,19.152590670622885
1647272113,90.0,382.12144610461166,1490,0,2,15,193,42:557;43:756;44:612;,14400,42.351611372083426
1647272186,90.0,360.22111538368586,1515,0,2,15,127,38:464;39:706;40:802;,14400,24.188909132033587
1647272160,51.622776601683796,330.78051797283945,1285,0,1,14,241,42:554;43:507;44:591;,14400,57.509365180972964
1647272224,0,361.3356262113234,1469,0,0,18,114,42:710;43:472;44:741;,14400,23.22806089092046
1647272231,195.1997682509841,305.76898763263716,2321,0,4,38,43,38:2177;39:520;40:469;,14400,18.171701306011528
1647272269,177.06880296065444,381.5040984510521,1382,0,3,10,111,48:689;49:513;50:576;,14400,24.225684158038348
1647272271,0,339.68548909005096,1124,0,0,15,266,42:508;43:453;44:520;,14400,78.75730988383293
1647272385,51.622776601683796,277.1231638009905,1332,0,1,18,245,45:635;46:530;47:613;,14400,68.61606273241341
1647272461,32.52025917745213,285.44996185063746,1173,0,1,13,113,42:511;43:519;44:476;,14400,26.240395978093147
1647272496,124.05209207556246,266.34744442640573,1145,0,2,14,107,41:415;42:536;43:574;,14400,19.17927128681913
1647272529,0,359.1162546399312,1140,0,0,13,197,38:559;39:479;40:435;,14400,61.56571750715375
1647272651,88.09475019311125,326.82781648667395,1336,0,1,14,87,42:631;43:546;44:576;,14400,17.13956939522177
1647272697,96.6227766016838,291.06960658095966,1238,0,2,13,128,46:531;47:588;48:538;,14400,22.173358416184783
1647272728,0,331.87430982157036,1209,0,0,16,331,42:628;43:475;44:467;,14400,91.87216667970642
1647272868,240.64261935813732,306.21183873979044,1526,0,5,12,135,47:655;48:655;49:689;,14400,31.296134845819324
1647272920,65.56921938165306,318.4989220548384,1390,0,1,20,227,44:522;45:724;46:609;,14400,42.44179198797792
1647272982,51.622776601683796,352.21727860770534,1367,0,1,15,207,46:660;47:517;48:605;,14400,47.532617278862745
1647273051,298.90889154041156,298.90889154041156,1331,0,6,6,58,43:574;44:710;45:431;,13943,13.146688159089535
1647273075,72.87216658103186,384.3702416351091,1310,0,1,15,199,39:532;40:552;41:619;,14400,37.429664799943566
1647273150,0,278.8271852489537,1082,0,0,14,124,45:479;46:395;47:559;,14400,22.211633204948157
1647273184,0,387.63936196254076,1232,0,0,8,67,38:482;39:485;40:587;,14400,16.192468108143657
1647273226,201.33503176247277,304.8179044563822,1226,0,4,9,135,43:445;44:642;45:493;,14400,23.18044535210356
1647273269,278.6755579536294,278.6755579536294,1252,0,6,9,98,46:598;47:597;48:462;,13372,20.21789867989719
1647273305,103.4828726939094,395.8048287429938,1407,0,2,9,57,43:578;44:670;45:554;,14400,15.165981697384268
1647273337,169.76585576127565,332.44536483480766,1344,0,3,11,115,49:710;50:459;51:588;,14400,25.314620628021657
1647273377,98.08947855910519,347.967625156656,1122,0,2,9,144,41:608;42:399;43:424;,14400,24.281661124899983
1647273566,83.62741699796952,304.064966184674,1423,0,2,17,234,46:558;47:655;48:641;,14400,42.43710591690615
1647273627,110.56921938165306,380.7903347653389,1203,0,2,7,42,43:630;44:447;45:455;,14400,15.146953443996608
1647273662,0,342.00364173352284,1524,0,0,24,257,45:790;46:648;47:592;,14400,60.579377841204405
1647273734,58.4828726939094,379.45922342606616,1411,0,1,15,148,45:495;46:628;47:727;,14400,24.294018290005624
1647273791,149.71225516078897,325.8506939240951,1310,0,3,16,263,50:489;51:514;52:733;,14400,89.99533698521554
1647273898,98.39387691339815,324.52141349029705,1213,0,3,8,127,45:521;46:478;47:578;,14400,24.243456982076168
1647273936,137.9126849359361,314.0511236992423,1181,0,3,8,78,46:465;47:549;48:513;,14400,21.243565591052175
1647273982,280.314356164022,360.69755957885724,1200,0,5,5,80,39:497;40:489;41:549;,14400,17.1692102169618
1647274014,219.14303577913591,299.52623919397115,1256,0,5,9,104,48:532;49:588;50:529;,14400,21.227949872147292
1647274048,0,394.7160585664015,1642,0,0,16,174,43:709;44:915;45:483;,14400,31.28153762081638
1647274095,96.6227766016838,361.5858198109768,1276,0,2,11,162,39:520;40:600;41:534;,14400,27.232900250703096
1647274137,45.0,298.1951278546984,1133,0,1,12,104,43:410;44:570;45:503;,14400,20.301767497789115
1647274172,0,292.0152023601678,1156,0,0,13,182,30:400;31:569;32:525;,14400,26.30526495585218
1647462460,0,356.9855881442723,1308,0,0,14,241,47:508;48:571;49:606;,14400,24.14794600987807
1647462460,0,356.9855881442723,1308,0,0,14,241,47:508;48:571;49:606;,14400,25.162925522774458
1647462497,0,318.69157956233823,1448,0,0,15,72,41:884;42:492;43:515;,14400,7.040661150123924
1647462498,130.89357483632165,372.0431850808272,1061,0,3,4,39,45:437;46:438;47:457;,14400,7.038910462055355
1647462517,197.57519939817203,380.1101641676439,1388,0,3,8,65,48:819;49:501;50:473;,14400,8.045077349059284
1647462518,141.87297020133713,290.60603649489985,1429,0,3,15,143,43:568;44:617;45:690;,14400,15.090560312848538
1647462539,58.4828726939094,319.44451783404645,1442,0,1,19,120,45:580;46:731;47:616;,14400,11.06626184983179
1647462533,112.90346259228731,326.4919845817899,1349,0,2,14,236,47:608;48:592;49:579;,14400,21.129776834975928
1647462566,72.87216658103186,382.3219560490844,1436,0,1,13,113,37:679;38:596;39:591;,14400,10.056794251315296
1647462570,241.26545440874372,306.8346737903968,1417,0,5,9,118,35:566;36:618;37:666;,14400,11.066095885355026
1647462583,51.622776601683796,312.7436867063674,1259,0,1,10,88,45:609;46:577;47:445;,14400,10.059644748922437
1647462598,59.217197634151205,289.1045665753509,1301,0,2,18,172,49:576;50:546;51:639;,14400,16.095225076191127
1647462623,0,317.3215882830653,1577,0,0,27,424,42:810;43:709;44:587;,14400,112.69827426690608
1647462750,136.80258775229225,335.0579577481593,1213,0,3,9,149,44:440;45:559;46:563;,14400,12.069939049892128
1647462775,284.96244876044227,284.96244876044227,962,0,6,5,41,45:340;46:471;47:447;,9870,6.0318958861753345
1647462788,103.4828726939094,305.2326498725641,1240,0,2,10,97,34:625;35:489;36:492;,14400,8.046947394032031
1647462802,0,246.60578661665474,1078,0,0,14,129,41:357;42:400;43:656;,14400,15.088156298268586
1647462822,45.0,381.41553485587133,1373,0,1,14,208,48:622;49:517;50:642;,14400,17.10158625198528
1647462857,96.6227766016838,318.2280094762783,1372,0,2,14,126,45:468;46:514;47:818;,14400,12.073748814407736
1647462875,283.4957468030209,283.4957468030209,988,0,6,4,32,43:425;44:526;45:333;,12990,6.035338900052011
1647462888,51.622776601683796,345.59450200602157,1449,0,1,17,260,48:732;49:416;50:752;,14400,59.36464015068486
1647462972,0,325.8018692542172,1357,0,0,12,122,42:574;43:582;44:602;,14400,9.056090060155839
1647463061,0,318.98094774798653,1136,0,0,13,166,39:539;40:417;41:525;,14400,13.076804175972939
1647463086,45.0,311.87614545315455,1296,0,1,15,152,42:443;43:652;44:600;,14400,13.091322558000684
1647463114,191.57762288702065,369.07111599373474,1452,0,3,11,150,47:460;48:688;49:725;,14400,14.083747362252325
1647463144,77.25483399593904,306.371103704337,1199,0,2,10,84,41:503;42:582;43:463;,14400,8.045102634001523
1647463159,58.4828726939094,277.87610207269864,1359,0,1,20,228,34:625;35:668;36:557;,14400,21.145372706931084
1647463186,228.4653289668202,366.9067149295051,1399,0,4,10,144,48:583;49:561;50:688;,14400,14.083735005930066
1647463214,65.56921938165306,379.9020745332194,1235,0,1,9,75,40:521;41:541;42:507;,14400,8.045153505168855
1647463239,0,402.2110048330424,1277,0,0,10,95,39:406;40:567;41:633;,14400,9.052098258864135
1647463258,32.52025917745213,347.52477404950287,1128,0,1,11,127,43:510;44:480;45:490;,14400,10.057691548019648
1647463279,163.12236018068518,325.8018692542172,1456,0,3,16,178,42:614;43:578;44:726;,14400,18.121640501078218
1647463304,51.622776601683796,373.50554852705363,1304,0,1,13,145,49:636;50:533;51:549;,14400,11.066970716696233
1647463331,0,317.2976452789301,1223,0,0,13,159,43:492;44:640;45:448;,14400,14.08266991795972
1647463358,251.1056492955932,370.1162697083979,1470,0,4,9,95,48:623;49:613;50:636;,14400,9.055251054931432
1647463385,58.4828726939094,352.0299079521875,1271,0,1,14,187,45:669;46:460;47:514;,14400,15.089767247904092
1647463406,129.14303577913591,277.87610207269864,1389,0,3,17,99,45:667;46:529;47:653;,14400,8.049328566994518
1647463418,58.4828726939094,331.46068857053444,1159,0,1,11,114,44:642;45:390;46:488;,14400,11.071958260145038
1647463443,196.19188163941473,342.14430443590294,1565,0,4,12,114,47:733;48:733;49:561;,14400,10.066089342348278
1647463460,281.6901294863367,354.56229606736855,1175,0,5,4,50,46:537;47:509;48:465;,14400,8.045243252068758
1647463546,0,332.82539299782536,1324,0,0,13,203,46:594;47:629;48:508;,14400,22.137851999606937
1647463577,65.56921938165306,368.4091063571333,1439,0,1,14,208,46:647;47:642;48:583;,14400,22.137444614898413
1647463617,124.05209207556246,332.0209693347428,1329,0,2,15,81,47:693;48:445;49:625;,14400,10.06712399283424
1647463636,150.392425758484,377.74746503342527,1207,0,3,6,93,42:562;43:458;44:520;,14400,9.05152522586286
1647463653,58.4828726939094,317.2976452789301,1159,0,1,14,179,45:457;46:475;47:577;,14400,15.092504273168743
1647463692,0,278.3396721587585,1472,0,0,26,311,48:556;49:638;50:786;,14400,45.286875498946756
1647463748,124.49494318271566,338.79722885793143,1204,0,2,9,108,39:550;40:478;41:530;,14400,11.069281939417124
1647463770,51.622776601683796,304.81790445638217,1241,0,1,13,172,41:450;42:670;43:509;,14400,14.114884634967893
1647463792,154.77509317339116,271.74083856121,1328,0,4,9,75,41:595;42:568;43:572;,14400,8.051725684199482
1647463804,32.52025917745213,326.97949767198503,1274,0,1,10,99,43:440;44:773;45:391;,14400,11.06390751292929
1647463829,97.84461463212072,316.66920400964085,1514,0,3,9,98,43:662;44:669;45:619;,14400,9.054233853239566
1647463843,83.62741699796952,284.934343069471,1290,0,2,12,150,42:560;43:541;44:578;,14400,12.078575883992016
1647463864,0,353.3946123794784,1226,0,0,10,124,43:559;44:502;45:516;,14400,11.071123341098428
1647463884,58.4828726939094,379.9020745332193,1301,0,1,13,204,40:522;41:637;42:481;,14400,20.121526202186942
1647463952,125.38320341483518,381.01658536085694,1368,0,2,10,114,45:489;46:600;47:678;,14400,10.057617098093033
1647463974,156.0436502262658,301.7879833883295,1419,0,4,13,153,48:527;49:620;50:730;,14400,14.093579959124327
1647464043,83.62741699796952,326.20261639614154,1080,0,2,8,99,42:519;43:429;44:431;,14400,9.05091523192823
1647464087,136.7168955570747,306.2118387397904,1334,0,3,13,183,40:519;41:662;42:562;,14400,14.089669487904757
1647464117,0,313.2593054875339,1361,0,0,21,206,46:530;47:599;48:727;,14400,18.109223972074687
1647464149,0,388.72813213913304,1286,0,0,13,115,41:679;42:465;43:547;,14400,10.067405291367322
1647464173,51.622776601683796,380.99586638195024,1347,0,1,12,198,39:551;40:575;41:597;,14400,20.120203162077814
1647464202,38.62741699796952,286.48673722211,1269,0,1,14,185,43:464;44:592;45:592;,14400,17.101402800995857
1647464231,0,318.74362825744475,1211,0,0,17,225,41:583;42:568;43:485;,14400,19.11399136390537
1647464266,175.4486180817282,365.2865300505788,1419,0,3,13,174,44:571;45:735;46:534;,14400,15.103942122776061
1647464297,0,401.35955414699197,1241,0,0,14,237,44:626;45:522;46:471;,14400,25.151522370055318
1647464330,58.4828726939094,347.39703586832695,1135,0,1,7,50,42:514;43:534;44:369;,14400,8.04493967583403
1647464356,129.63054886933105,293.28924681008925,1213,0,3,12,143,45:546;46:526;47:536;,14400,14.082615551073104
1647464381,38.62741699796952,312.09274596478974,1234,0,1,14,153,40:605;41:631;42:377;,14400,13.07646614825353
1647464403,0,396.40713135050373,1288,0,0,15,148,45:539;46:601;47:546;,14400,14.09144134586677
1647464432,124.05209207556246,333.31290608802044,1044,0,2,5,98,38:409;39:509;40:390;,14400,8.045199858024716
1647464447,155.81941298130636,285.99922413191484,1307,0,3,16,109,39:604;40:467;41:668;,14400,10.075039471965283
1647464490,51.622776601683796,373.9302386731133,1333,0,1,17,203,40:602;41:517;42:672;,14400,23.148101611062884
1647464519,0,271.96708915672804,1196,0,0,18,234,45:487;46:584;47:521;,14400,22.13278096728027
1647464546,96.6227766016838,332.1116293121122,1436,0,2,15,171,41:577;42:612;43:706;,14400,15.087642437778413
1647464590,32.52025917745213,281.4733712503235,1189,0,1,18,159,41:595;42:556;43:456;,14400,13.074978113174438
1647464610,298.3932727592452,298.3932727592452,801,0,6,1,22,40:358;41:324;42:340;,9968,5.032083014026284
1647464619,105.392425758484,326.5548075259254,1174,0,2,10,124,42:530;43:495;44:507;,14400,11.065688432194293
1647464644,266.90425114412585,305.5316681420954,1434,0,5,12,157,46:617;47:590;48:677;,14400,16.095267334021628
1647464669,149.1966363796226,290.81941298130636,1253,0,3,15,95,40:536;41:670;42:457;,14400,9.053031519055367
1647464690,274.2071983435046,332.6900710374141,1325,0,5,8,105,42:537;43:626;44:563;,14400,10.058550687041134
1647464710,58.4828726939094,338.0834651722182,1131,0,1,7,49,42:424;43:586;44:433;,14400,7.038832455873489
