Seed,Score,Potential_Score,Commands_Sent,Failures,Tasks_Completed,Remaining_Sites,Remaining_Resources,Actor_Idle_Time,Ticks,Time_to_Run
1647464447,150.74903053226154,285.99922413191484,425,0,3,0,11,39:8039;40:6990;41:10085;,14400,33.20079141482711
1647464490,373.9302386731133,373.9302386731133,712,0,6,0,10,40:1360;41:2044;42:4045;,10742,6.166527480818331
1647464519,233.3396721587585,271.96708915672804,506,0,5,0,6,45:8209;46:9892;47:9579;,14400,5.016360557172447
1647464546,332.1116293121122,332.1116293121122,674,0,6,0,7,41:3415;42:824;43:4372;,11028,28.171958700288087
1647464590,0,281.4733712503235,228,0,0,1,17,41:10267;42:9875;43:11570;,14400,7.0389677826315165
1647464610,298.3932727592452,298.3932727592452,572,0,6,0,0,40:2143;41:1907;42:3246;,9162,4.04773285984993
1647464619,326.5548075259254,326.5548075259254,681,0,6,0,6,42:1964;43:4173;44:4058;,12404,14.088562917895615
1647464644,174.39322937878927,305.5316681420954,492,0,4,1,10,46:8881;47:9666;48:9629;,14400,9.05147131998092
1647464669,0,290.81941298130636,221,0,0,2,7,40:12046;41:9507;42:11328;,14400,12.070240147877485
1647464690,332.6900710374141,332.6900710374141,633,0,6,0,2,42:3511;43:2501;44:4454;,11267,10.152626777999103
1647464710,338.0834651722182,338.0834651722182,654,0,6,0,3,42:5674;43:1798;44:3992;,12336,9.046340281609446
1647464727,347.3891834313541,347.3891834313541,673,0,6,0,3,41:2070;42:2724;43:3427;,10311,9.051046793814749
1647464745,440.0140897637426,440.0140897637426,895,0,6,0,3,36:3992;37:1433;38:2666;,14224,10.058010804001242
1647464764,170.38320341483518,339.4352954903976,444,0,3,0,23,47:8562;48:8033;49:10139;,14400,39.23882307205349
1647464820,65.56921938165306,416.1916991412677,301,0,1,1,10,40:10625;41:10123;42:9952;,14400,16.095863001886755
1647464846,345.82075260153965,345.82075260153965,596,0,6,0,3,45:1952;46:1124;47:2426;,7879,6.0359613709151745
1647464897,149.1966363796226,318.69157956233823,547,0,3,1,23,38:5451;39:4884;40:9142;,14400,29.578973273281008
1647464935,162.87216658103188,292.0152023601678,417,0,3,1,16,46:8531;47:10135;48:10474;,14400,33.20598003966734
1647464982,103.24555320336759,339.9930182367929,397,0,2,2,6,39:8498;40:10126;41:10502;,14400,9.05146561190486
1647465014,32.52025917745213,325.16087324251714,262,0,1,1,6,42:9520;43:11226;44:12215;,14400,24.145333169959486
1647465046,353.16836178396034,353.16836178396034,678,0,6,0,3,44:3042;45:2487;46:4602;,11978,15.190938143990934
1647465069,312.0927459647897,312.0927459647897,625,0,6,0,3,43:3460;44:2247;45:5458;,11710,11.084716768935323
1647465087,169.49494318271564,304.745136782369,432,0,3,1,6,40:9533;41:9335;42:8595;,14400,22.13853798387572
1647465124,339.2272058559731,339.2272058559731,617,0,6,0,0,43:3110;44:3209;45:3601;,11209,7.038295161910355
1647465145,239.73619816492428,320.1194015797595,579,0,5,1,6,47:7097;48:7834;49:8879;,14400,8.130912780296057
1647465163,170.63339701448848,348.12689012120256,560,0,3,1,25,46:6463;47:6252;48:7282;,14400,19.114015841390938
1647465191,299.6130051422419,299.6130051422419,588,0,6,0,0,47:1738;48:2717;49:2874;,8753,11.064022892154753
1647465223,227.7612153649899,333.1536411234739,577,0,4,1,7,44:6766;45:8116;46:7041;,14400,6.032695727888495
1647465246,138.44138596268493,293.21647913607615,380,0,2,1,5,41:9074;42:10045;43:9753;,14400,9.05146649479866
1647465263,374.7816893591637,374.7816893591637,672,0,6,0,7,42:2887;43:3427;44:3650;,11041,8.048847050406039
1647465279,304.81790445638217,304.81790445638217,630,0,6,0,5,40:2384;41:1857;42:2551;,10291,7.035191569942981
1647465294,318.9417731619916,318.9417731619916,631,0,6,0,3,40:2556;41:3064;42:2164;,10217,9.052688929717988
1647465323,283.7373695512486,342.22024224515803,607,0,5,0,16,43:7337;44:7991;45:9378;,14400,7.039020616095513
1647465339,162.7000703280606,273.2692897097137,402,0,4,0,5,47:10423;48:11060;49:9900;,14400,22.132807560730726
1647465373,208.70320219942215,289.08640561425733,571,0,5,1,17,44:7484;45:8017;46:7749;,14400,8.028079614974558
1647465401,396.40079897740884,396.40079897740884,767,0,6,0,5,44:2688;45:1760;46:1750;,11101,12.09973471891135
1647465426,362.713523817556,362.713523817556,745,0,6,0,4,40:4327;41:1049;42:3515;,11961,13.162883646320552
1647465449,77.52025917745213,298.90889154041156,330,0,2,1,10,39:9626;40:8174;41:11387;,14400,57.35170332621783
1647465523,338.0834651722182,338.0834651722182,644,0,6,0,3,41:3725;42:2360;43:4499;,11054,11.251771815121174
1647465545,257.3891834313541,362.78160918983815,596,0,4,1,11,48:7194;49:7194;50:8437;,14400,14.104302999097854
1647465578,331.6869391660525,331.6869391660525,662,0,6,0,3,41:3906;42:3359;43:3532;,11425,7.33475766889751
1647465593,367.47874215978493,367.47874215978493,670,0,6,0,8,45:3630;46:2415;47:3459;,11088,11.071416950318962
1647465614,298.63797896185156,298.63797896185156,562,0,6,0,2,46:2017;47:2094;48:2145;,8297,5.16470986418426
1647465627,265.4375491867045,304.064966184674,612,0,5,1,10,45:7886;46:6049;47:7562;,14400,11.078177493065596
1647465654,220.07888737353113,300.4620907883663,641,0,5,0,14,36:3287;37:6371;38:4161;,14400,22.149993016850203
1647465683,362.674589987569,362.674589987569,666,0,6,0,7,43:1801;44:1564;45:1618;,8738,6.034724839031696
1647465698,311.60523287459455,311.60523287459455,655,0,6,0,0,41:3212;42:2335;43:5552;,12061,8.040120408404619
1647465714,346.20863320153023,346.20863320153023,666,0,6,0,6,42:1968;43:2151;44:2547;,9899,5.027791963890195
1647465731,198.20039948870445,340.0733696900416,469,0,3,1,8,40:7948;41:9177;42:8404;,14400,17.105439573992044
1647465763,351.86436906346876,390.4917860614383,762,0,5,1,9,36:5203;37:2194;38:6014;,14400,22.417483598925173
1647465802,254.12549205204672,280.8224305087458,522,0,5,0,7,45:8370;46:8422;47:8284;,14400,8.030254496727139
1647465824,161.9657453878188,358.8900040444131,464,0,3,1,9,46:9811;47:8718;48:9188;,14400,7.039000870194286
1647465842,38.62741699796952,284.49887867438247,251,0,1,1,11,39:10660;40:11621;41:11846;,14400,31.191187777090818
1647465886,0,359.07737469993094,216,0,0,1,23,45:11336;46:10961;47:12113;,14400,78.48314819810912
1647465972,319.88736894119967,319.88736894119967,625,0,6,0,9,41:2120;42:2967;43:2577;,9685,9.059616832062602
1647465995,266.6593872171414,266.6593872171414,544,0,6,0,4,40:1310;41:2392;42:2730;,8509,10.195867823902518
1647466016,354.59040175833985,354.59040175833985,760,0,6,0,10,41:4399;42:1368;43:4367;,13243,13.208712907042354
1647466041,285.7490305322615,285.7490305322615,558,0,6,0,6,48:1076;49:1075;50:1522;,7225,4.066867787856609
1647466055,354.48338255607064,354.48338255607064,641,0,6,0,3,44:2687;45:2796;46:1443;,9583,6.037673150189221
1647466102,340.5369397761014,340.5369397761014,648,0,6,0,10,43:2845;44:2987;45:2878;,9743,7.038232520222664
1647466118,268.0091118878805,348.3923153027157,650,0,5,1,4,44:8252;45:7294;46:7855;,14400,10.517423516139388
1647466145,318.9809477479866,318.9809477479866,589,0,6,0,3,42:4848;43:3074;44:4090;,11397,11.220032958779484
1647466177,90.0,324.38399196667365,357,0,2,1,8,45:10733;46:10300;47:10329;,14400,10.057729242835194
1647466211,0,368.23782626877784,236,0,0,1,22,37:10340;38:9586;39:12153;,14400,22.132832020055503
1647466249,347.15971637778523,347.15971637778523,652,0,6,0,3,50:3892;51:2409;52:4051;,10597,12.245599092915654
1647466278,345.8835755456751,345.8835755456751,623,0,6,0,2,45:2050;46:4908;47:3542;,10515,10.049896690994501
1647466298,270.87205612526355,394.92414820082604,683,0,4,1,9,41:6867;42:5194;43:4018;,14400,23.1390311839059
1647466329,291.55711967115485,291.55711967115485,648,0,6,0,0,41:786;42:2316;43:2286;,10614,7.034192232880741
1647466351,77.52025917745213,333.5783312695336,356,0,2,2,6,49:9928;50:9519;51:10963;,14400,13.080637307837605
1647466386,343.8222661629907,343.8222661629907,698,0,6,0,0,42:2907;43:3021;44:1141;,10406,22.133604262024164
1647466429,38.62741699796952,264.36512368781797,298,0,1,1,11,42:11315;43:10993;44:9657;,14400,8.048654727172107
1647466449,0,320.02737320334205,212,0,0,1,13,41:11120;42:10764;43:11846;,14400,7.041943762917072
1647466464,149.71225516078897,319.6947114336998,407,0,3,1,7,42:9500;43:9563;44:11174;,14400,35.2141559291631
1647466512,0,339.4773994556264,181,0,0,0,20,47:13096;48:10461;49:11681;,14400,86.53313667839393
1647466611,284.73619816492425,284.73619816492425,566,0,6,0,0,42:1017;43:1373;44:2085;,7680,4.021004785783589
1647466622,96.6227766016838,311.6780005486078,423,0,2,1,8,37:7517;38:7004;39:10274;,14400,31.189049457665533
1647466662,264.8807424689844,264.8807424689844,503,0,6,0,3,40:1777;41:395;42:845;,6667,3.0139319179579616
1647466670,285.4499618506374,285.4499618506374,495,0,6,0,0,47:1734;48:1822;49:2189;,7133,6.715834515169263
1647466705,360.8352465791945,360.8352465791945,643,0,6,0,5,45:2127;46:3358;47:2310;,9777,9.225187045056373
1647466725,117.19199598333685,304.06496618467395,383,0,2,1,8,43:9282;44:8642;45:9733;,14400,50.30775828007609
1647466784,38.62741699796952,317.9906899857366,293,0,1,1,16,46:11248;47:11322;48:10275;,14400,12.070214671082795
1647466813,78.31971505838287,313.6547902013116,267,0,2,1,5,42:9144;43:11156;44:11358;,14400,17.101580624002963
1647466839,65.32435545466859,317.4297260605845,358,0,2,1,13,43:10324;44:9374;45:10624;,14400,28.1734015988186
1647466877,148.73306629356273,332.17445225624766,499,0,3,1,16,37:6359;38:5265;39:8328;,14400,7.03893334697932
1647466894,283.4957468030209,283.4957468030209,526,0,6,0,1,39:1617;40:2425;41:2452;,8100,4.253265121020377
1647466911,367.5576556710828,367.5576556710828,721,0,6,0,6,44:5679;45:2082;46:3782;,12476,14.077525668777525
1647466946,141.87297020133713,304.06496618467395,465,0,3,1,18,43:9353;44:6698;45:9442;,14400,8.384646891150624
1647466965,313.2072567924273,313.2072567924273,677,0,6,0,0,38:4110;39:1348;40:3110;,11855,9.046949611976743
1647466983,339.2272058559731,339.2272058559731,669,0,6,0,5,44:2581;45:2449;46:3538;,10848,10.057660717982799
1647467002,138.86607610874458,362.07333290117185,447,0,2,1,18,47:9661;48:8373;49:8512;,14400,69.42657778877765
1647467082,111.49958357900138,360.934879069399,353,0,2,1,7,34:9818;35:10418;36:9787;,14400,8.045210470911115
1647467112,251.8853828652701,251.8853828652701,463,0,6,0,4,47:1483;48:1597;49:1002;,5974,4.015153354033828
1647467184,138.44138596268493,359.60376773012626,435,0,2,1,15,46:9369;47:8422;48:9380;,14400,64.40081581100821
1647467269,139.71752679479505,357.36688804798234,464,0,2,1,10,55:11144;56:9174;57:9115;,14400,13.08196896314621
1647467312,45.0,402.69066548626466,272,0,1,1,10,46:10565;47:11138;48:10838;,14400,26.157785681076348
1647467351,320.3456521752775,320.3456521752775,621,0,6,0,7,31:3036;32:3492;33:2951;,10257,6.038288941141218
1647467368,317.7612153649899,317.7612153649899,606,0,6,0,0,39:2444;40:939;41:2513;,9516,4.299790291115642
