Seed,Score,Potential_Score,Commands_Sent,Failures,Tasks_Completed,Remaining_Sites,Remaining_Resources,Actor_Idle_Time,Ticks,Time_to_Run
1648333566,0,388.74422270629543,733,0,0,8,114,48:36;49:441;50:494;,14400,37.21282830322161
1648333568,26.69693845669907,300.5630145654436,725,0,1,7,112,38:21;39:425;40:470;,14400,49.28007028391585
1648333539,0,353.3946123794784,635,0,0,9,104,42:474;43:21;44:335;,14400,78.46188131300732
1648333584,0,389.2498967575841,719,0,0,7,79,43:5;44:377;45:519;,14400,35.20483803329989
1648333589,32.52025917745213,299.87843032375497,738,0,1,11,132,46:27;47:500;48:452;,14400,48.28375271521509
1648333594,103.4828726939094,353.3060487842977,684,0,2,5,56,50:460;51:51;52:383;,14400,43.25180615717545
1648333616,45.0,270.76581238081974,725,0,1,7,82,46:456;47:31;48:456;,14400,23.138520875014365
1648333630,58.4828726939094,332.5991424023073,1053,0,1,8,39,40:498;41:438;42:402;,14400,20.117890493012965
1648333600,0,379.9020745332193,794,0,0,9,102,33:15;34:534;35:462;,14400,66.40399936400354
1648333643,65.56921938165306,358.4360840422362,581,0,1,5,89,49:411;50:330;51:5;,14400,34.19977713795379
1648333666,0,373.9302386731133,743,0,0,8,102,44:491;45:468;46:17;,14400,34.19930066727102
1648333665,51.622776601683796,292.13448764340353,708,0,1,6,96,46:13;47:442;48:470;,14400,39.22632883209735
1648333654,38.62741699796952,338.79722885793143,821,0,1,7,68,45:153;46:421;47:481;,14400,52.31372189708054
1648333654,38.62741699796952,338.79722885793143,821,0,1,7,68,45:153;46:421;47:481;,14400,63.385558859910816
1648333688,51.622776601683796,311.8554264742479,787,0,1,7,61,45:41;46:391;47:596;,14400,37.21817927295342
1648333699,145.95242279648824,333.31290608802044,650,0,2,6,35,44:412;45:431;46:8;,14400,28.15995889902115
1648333708,209.58906213810656,327.46122871913843,779,0,4,5,39,45:116;46:468;47:453;,14400,23.136804127134383
1648333738,91.00313187136153,361.4504978505654,770,0,2,4,33,41:340;42:506;43:129;,14400,24.140128607861698
1648333738,91.00313187136153,361.4504978505654,770,0,2,4,33,41:340;42:506;43:129;,14400,25.147780096158385
1648333746,0,332.575199398172,726,0,0,6,45,45:16;46:422;47:489;,14400,27.158608942758292
1648333752,80.38320341483518,294.7060503445796,632,0,1,6,66,43:405;44:400;45:18;,14400,22.130252741277218
1648333746,0,332.575199398172,726,0,0,6,45,45:16;46:422;47:489;,14400,29.173286315985024
1648333765,0,303.60139609861415,823,0,0,10,100,48:29;49:498;50:538;,14400,36.21347808279097
