Seed,Score,Potential_Score,Commands_Sent,Failures,Tasks_Completed,Remaining_Sites,Remaining_Resources,Actor_Idle_Time,Ticks,Time_to_Run
1648315527,0,903.9050857865773,1635,0,0,9,202,65:399;66:829;67:792;,18000,27.16388296801597
1648315533,0,906.5954496921767,1711,0,0,13,244,69:806;70:760;71:580;,18000,41.2535984092392
1648315597,0,885.3755213111222,1698,0,0,11,120,66:639;67:522;68:960;,18000,14.081910493783653
1648315614,0,832.4593437376498,1296,0,0,7,138,60:529;61:608;62:446;,18000,21.123542963992804
1648315634,0,952.4279423824506,1196,0,0,3,119,65:454;66:472;67:487;,18000,17.101570452097803
1648315669,0,931.6826354886982,1454,0,0,7,172,70:608;71:599;72:603;,18000,19.11874961713329
1648315684,0,769.1952554588685,1697,0,0,9,211,72:661;73:893;74:562;,18000,28.173746983986348
1648315703,0,893.5297252594763,1522,0,0,9,254,66:669;67:665;68:543;,18000,35.21532840002328
1648315745,104.09279563550022,868.952361755362,1539,0,1,8,139,69:562;70:742;71:614;,18000,18.117373529355973
1648315746,120.8190799272728,859.6463864979338,1469,0,1,6,140,65:642;66:720;67:456;,18000,18.106527312658727
1648315771,0,994.5351199082628,1294,0,0,5,164,69:581;70:530;71:456;,18000,20.119673545937985
1648315830,138.23408959407266,912.9981601836607,1547,0,1,7,103,57:600;58:571;59:734;,18000,11.065006652846932
1648315825,165.57550765359255,939.2328335578534,1555,0,1,7,187,73:672;74:707;75:546;,18000,27.169294334948063
1648315825,165.57550765359255,939.2328335578534,1555,0,1,7,187,73:672;74:707;75:546;,18000,27.167274381034076
1648315859,267.6768086940642,842.1700804463721,1509,0,2,7,152,58:495;59:575;60:785;,18000,16.096806018147618
1648315870,0,807.6374576194598,1690,0,0,13,256,76:710;77:746;78:659;,18000,39.24345783703029
1648315870,0,807.6374576194598,1690,0,0,13,256,76:710;77:746;78:659;,18000,39.23949573421851
1648327119,0,835.316265219851,1368,0,0,5,74,59:558;60:533;61:585;,18000,10.056441109161824
1648327119,0,835.316265219851,1368,0,0,5,74,59:558;60:533;61:585;,18000,10.057571763172746
1648327119,0,835.316265219851,1368,0,0,5,74,59:558;60:533;61:585;,18000,10.057545834220946
1648327119,0,835.316265219851,1368,0,0,5,74,59:558;60:533;61:585;,18000,11.0628113290295
1648327119,0,835.316265219851,1368,0,0,5,74,59:558;60:533;61:585;,18000,11.063006405252963
1648327119,0,835.316265219851,1368,0,0,5,74,59:558;60:533;61:585;,18000,11.06269641732797
